timestamp,device_id,device_type,cpu_usage,memory_usage,bandwidth_mbps,latency_ms,packet_loss_percent,error_rate_percent,tcp_connections,udp_connections,disk_io_percent,temperature_c,issue_detected
2023-01-15 14:10:00,DEV-002,Firewall,63.12,35.99,580.53,4.78,0.51,0.12,87,106,19.21,42.5,none
2023-01-15 14:15:00,DEV-013,Router,44.32,35.72,531.23,4.67,0.71,0.09,119,87,17.84,35.9,none
2023-01-15 14:20:00,DEV-042,Workstation,40.26,37.93,551.86,3.29,0.14,0.16,175,79,23.5,49.1,none
2023-01-15 14:25:00,DEV-019,Server,37.15,29.88,544.92,7.0,5.0,0.1,166,75,28.35,51.7,packet_loss
2023-01-15 14:30:00,DEV-036,Firewall,17.86,57.77,835.59,6.05,0.8,0.07,134,75,16.78,38.4,none
2023-01-15 14:35:00,DEV-045,Workstation,34.71,54.42,305.22,5.36,0.54,0.08,164,88,17.02,50.3,none
2023-01-15 14:40:00,DEV-025,Router,45.71,63.27,490.04,4.36,0.44,0.16,145,78,35.69,38.3,none
2023-01-15 14:45:00,DEV-047,Server,42.66,43.65,462.41,3.09,0.3,0.08,164,97,5.77,39.0,none
2023-01-15 14:50:00,DEV-049,Workstation,45.53,51.97,280.45,6.75,0.5,0.14,124,52,17.53,43.7,none
2023-01-15 14:55:00,DEV-029,Switch,32.51,39.7,753.93,1.6,0.25,0.08,150,94,26.92,50.4,none
2023-01-15 15:00:00,DEV-002,Server,44.53,23.63,250.34,7.29,0.82,0.13,125,73,16.81,39.9,none
2023-01-15 15:05:00,DEV-029,Firewall,41.2,70.25,425.66,7.59,0.23,0.02,179,75,30.17,52.4,none
2023-01-15 15:10:00,DEV-007,Firewall,33.14,60.51,368.59,3.22,0.82,0.02,149,104,30.53,42.8,none
2023-01-15 15:15:00,DEV-041,Router,52.46,85.0,399.89,5.46,0.61,0.05,205,42,20.43,46.0,high_memory
2023-01-15 15:20:00,DEV-014,Server,11.12,60.28,388.93,5.2,0.6,0.03,117,111,19.47,31.5,none
2023-01-15 15:25:00,DEV-006,Switch,32.79,44.0,532.91,1.0,0.49,0.06,156,90,23.2,52.0,none
2023-01-15 15:30:00,DEV-031,Workstation,70.18,30.79,442.7,6.49,0.46,0.0,144,104,8.84,46.1,none
2023-01-15 15:35:00,DEV-037,Switch,8.71,54.84,536.23,3.86,3.75,0.03,180,64,24.0,40.2,packet_loss
2023-01-15 15:40:00,DEV-017,Server,70.3,63.11,811.06,9.38,0.31,0.06,210,77,26.67,41.9,none
2023-01-15 15:45:00,DEV-022,Switch,28.26,54.36,204.52,6.57,0.66,0.59,150,83,21.9,48.5,high_errors
2023-01-15 15:50:00,DEV-037,Workstation,25.11,76.77,469.16,4.74,1.08,0.01,208,81,15.76,39.4,none
2023-01-15 15:55:00,DEV-001,Firewall,18.3,40.3,541.7,6.24,0.58,0.07,190,133,31.96,43.2,none
2023-01-15 16:00:00,DEV-049,Workstation,44.86,51.19,740.55,4.32,0.21,0.16,162,57,25.64,54.2,none
2023-01-15 16:05:00,DEV-035,Server,26.93,33.71,504.51,6.36,0.48,0.16,157,100,14.23,38.9,none
2023-01-15 16:10:00,DEV-042,Switch,32.24,28.24,561.4,1.0,0.36,0.09,118,73,20.03,51.3,none
2023-01-15 16:15:00,DEV-046,Server,21.73,48.69,583.36,4.96,0.35,0.04,206,81,17.48,55.6,none
2023-01-15 16:20:00,DEV-048,Router,40.67,74.93,287.55,4.53,0.09,0.09,146,70,20.43,43.0,none
2023-01-15 16:25:00,DEV-028,Router,35.69,35.34,716.42,2.78,0.56,0.04,124,65,18.95,45.9,none
2023-01-15 16:30:00,DEV-049,Router,20.74,39.44,351.33,2.93,0.84,0.03,152,113,29.65,47.1,none
2023-01-15 16:35:00,DEV-048,Router,37.1,53.25,555.41,7.85,0.46,0.15,140,117,18.71,36.9,none
2023-01-15 16:40:00,DEV-029,Router,38.51,53.58,744.3,3.01,3.0,0.12,163,51,17.36,43.6,packet_loss
2023-01-15 16:45:00,DEV-032,Switch,49.7,39.44,434.67,5.23,0.09,0.2,178,65,11.06,39.8,none
2023-01-15 16:50:00,DEV-034,Server,46.15,32.29,462.6,1.62,0.66,0.13,144,83,26.37,45.8,none
2023-01-15 16:55:00,DEV-036,Server,49.07,30.4,556.8,5.39,0.86,0.1,147,68,31.93,33.2,none
2023-01-15 17:00:00,DEV-019,Router,45.02,44.17,472.46,4.34,0.48,0.12,126,82,22.81,40.2,none
2023-01-15 17:05:00,DEV-019,Firewall,44.91,48.72,380.16,2.62,0.26,0.11,147,107,17.06,40.6,none
2023-01-15 17:10:00,DEV-040,Firewall,47.21,32.65,381.37,3.44,0.0,0.13,178,98,35.08,52.5,none
2023-01-15 17:15:00,DEV-011,Switch,32.35,57.73,485.35,4.15,0.27,0.09,159,111,25.83,41.1,none
2023-01-15 17:20:00,DEV-044,Switch,21.7,51.24,635.36,7.45,0.42,0.12,175,52,22.22,49.5,none
2023-01-15 17:25:00,DEV-046,Firewall,45.02,43.45,891.49,8.86,0.5,0.09,171,78,30.17,38.7,none
2023-01-15 17:30:00,DEV-017,Server,33.75,52.64,650.56,2.04,0.21,0.02,123,54,24.31,46.1,none
2023-01-15 17:35:00,DEV-022,Switch,35.06,44.73,679.14,2.92,0.0,0.14,138,59,24.43,35.2,none
2023-01-15 17:40:00,DEV-046,Server,24.5,15.76,538.86,8.15,3.28,0.06,203,92,39.04,45.8,packet_loss
2023-01-15 17:45:00,DEV-012,Switch,40.77,61.76,477.71,5.49,0.0,0.19,161,77,27.26,39.1,none
2023-01-15 17:50:00,DEV-001,Firewall,29.1,51.06,506.6,5.89,0.57,0.13,110,105,16.13,45.3,none
2023-01-15 17:55:00,DEV-013,Router,28.36,40.98,534.36,6.47,0.77,0.12,132,87,21.92,45.3,none
2023-01-15 18:00:00,DEV-022,Router,45.39,29.12,195.96,7.38,4.61,0.12,123,105,22.8,44.1,packet_loss
2023-01-15 18:05:00,DEV-039,Switch,41.66,23.53,555.97,7.97,0.59,0.87,140,101,29.85,42.8,high_errors
2023-01-15 18:10:00,DEV-036,Switch,42.76,47.21,560.27,3.45,0.84,0.13,186,57,11.55,55.3,none
2023-01-15 18:15:00,DEV-001,Switch,54.59,34.65,630.22,4.07,0.0,0.0,149,111,32.17,51.3,none
2023-01-15 18:20:00,DEV-028,Workstation,49.83,48.24,672.79,1.0,0.8,0.04,122,93,27.43,42.0,none
2023-01-15 18:25:00,DEV-024,Workstation,47.08,51.19,453.4,5.31,1.12,0.09,142,83,18.54,49.0,none
2023-01-15 18:30:00,DEV-017,Workstation,59.42,41.47,371.48,8.95,0.54,0.01,205,102,32.81,52.2,none
2023-01-15 18:35:00,DEV-043,Switch,77.06,85.0,380.65,4.02,0.34,0.11,135,56,13.0,43.5,high_memory
2023-01-15 18:40:00,DEV-007,Switch,54.55,37.53,621.5,2.36,0.0,0.09,131,62,12.01,41.5,none
2023-01-15 18:45:00,DEV-017,Workstation,22.58,33.67,296.17,1.0,0.0,0.22,148,110,18.58,44.3,none
2023-01-15 18:50:00,DEV-034,Workstation,41.99,52.12,313.0,4.24,0.59,0.0,188,101,3.19,40.6,none
2023-01-15 18:55:00,DEV-025,Firewall,38.97,54.54,728.92,3.73,1.2,0.1,143,91,22.49,46.3,none
2023-01-15 19:00:00,DEV-038,Workstation,67.34,47.41,352.36,3.32,0.94,0.13,103,47,20.2,48.1,none
2023-01-15 19:05:00,DEV-048,Workstation,27.23,24.28,331.22,8.29,0.65,0.15,184,67,17.02,44.2,none
2023-01-15 19:10:00,DEV-031,Switch,43.65,57.51,780.48,6.63,0.75,0.2,143,103,24.63,48.1,none
2023-01-15 19:15:00,DEV-015,Switch,34.18,27.71,165.52,5.7,0.33,0.1,123,62,16.15,38.4,bandwidth_saturation
2023-01-15 19:20:00,DEV-010,Switch,28.65,53.01,718.42,9.15,0.38,0.16,160,75,23.22,50.5,none
2023-01-15 19:25:00,DEV-001,Firewall,80.0,38.19,438.53,3.75,0.86,0.06,132,86,21.84,43.0,high_cpu
2023-01-15 19:30:00,DEV-009,Workstation,62.66,36.88,474.34,1.15,0.41,0.03,122,40,12.86,44.6,none
2023-01-15 19:35:00,DEV-028,Server,33.75,39.47,451.26,3.99,0.49,0.09,158,75,16.53,48.9,none
2023-01-15 19:40:00,DEV-033,Router,46.45,44.06,679.27,5.17,0.45,0.1,154,61,5.01,46.4,none
2023-01-15 19:45:00,DEV-026,Server,49.92,32.44,660.96,1.71,0.33,0.19,160,73,22.02,51.0,none
2023-01-15 19:50:00,DEV-046,Server,15.74,60.26,426.49,6.42,0.32,0.18,149,53,23.76,51.5,none
2023-01-15 19:55:00,DEV-034,Firewall,55.24,45.57,621.81,4.16,0.68,0.12,63,59,21.66,45.8,none
2023-01-15 20:00:00,DEV-039,Switch,36.98,45.52,681.15,5.71,0.0,0.2,92,99,7.49,52.1,none
2023-01-15 20:05:00,DEV-041,Firewall,33.25,49.06,202.08,6.46,0.62,0.13,178,83,18.31,40.9,none
2023-01-15 20:10:00,DEV-028,Workstation,30.77,58.93,374.33,1.31,0.2,0.13,140,92,4.0,30.1,none
2023-01-15 20:15:00,DEV-045,Firewall,41.38,56.51,243.35,6.05,0.86,0.1,177,83,17.9,49.1,none
2023-01-15 20:20:00,DEV-036,Server,66.12,37.76,486.84,3.02,0.55,0.09,184,108,26.3,50.2,none
2023-01-15 20:25:00,DEV-012,Router,26.85,33.0,565.52,5.04,1.1,0.0,168,92,13.9,40.2,none
2023-01-15 20:30:00,DEV-030,Firewall,32.34,24.76,718.6,10.4,0.4,0.07,110,58,15.28,51.0,none
2023-01-15 20:35:00,DEV-014,Workstation,85.32,35.78,364.69,2.66,0.64,0.12,153,71,30.87,48.8,none
2023-01-15 20:40:00,DEV-013,Server,48.24,48.9,471.59,3.57,0.66,0.12,167,48,22.71,43.5,none
2023-01-15 20:45:00,DEV-048,Router,24.25,53.2,526.59,9.71,0.65,0.09,146,56,29.85,46.6,none
2023-01-15 20:50:00,DEV-024,Workstation,42.42,31.69,616.85,3.13,0.33,0.11,132,64,19.6,50.1,none
2023-01-15 20:55:00,DEV-038,Firewall,50.86,52.95,572.94,4.05,0.84,0.01,163,96,19.28,41.4,none
2023-01-15 21:00:00,DEV-024,Firewall,36.88,35.37,577.14,6.89,0.63,0.12,172,97,13.77,37.3,none
2023-01-15 21:05:00,DEV-001,Workstation,41.61,55.56,262.87,5.14,0.84,0.09,195,106,18.54,43.2,none
2023-01-15 21:10:00,DEV-042,Firewall,32.2,46.08,323.97,2.28,0.0,0.1,211,40,18.53,43.9,none
2023-01-15 21:15:00,DEV-026,Router,35.16,59.55,366.74,1.11,0.34,0.07,83,84,10.51,44.6,none
2023-01-15 21:20:00,DEV-046,Firewall,32.0,31.58,633.59,4.44,0.52,0.13,158,82,13.41,39.4,none
2023-01-15 21:25:00,DEV-004,Workstation,39.81,32.92,619.17,4.74,0.69,0.05,115,113,18.8,49.6,none
2023-01-15 21:30:00,DEV-046,Server,16.27,41.07,695.35,1.87,1.18,0.11,125,87,28.87,40.9,none
2023-01-15 21:35:00,DEV-041,Server,27.22,47.46,569.45,4.6,0.62,0.14,155,66,19.83,53.8,none
2023-01-15 21:40:00,DEV-031,Workstation,42.45,59.35,422.85,5.53,0.74,0.17,186,57,29.21,53.4,none
2023-01-15 21:45:00,DEV-003,Firewall,28.83,33.74,496.33,5.36,0.39,0.5,194,62,15.94,45.5,high_errors
2023-01-15 21:50:00,DEV-010,Switch,15.37,25.89,435.25,6.65,0.56,0.0,191,95,21.53,45.8,none
2023-01-15 21:55:00,DEV-009,Router,47.56,72.39,632.08,5.59,0.13,0.11,173,77,15.82,47.8,none
2023-01-15 22:00:00,DEV-008,Router,22.64,54.89,434.67,1.0,0.36,0.1,166,88,9.68,45.6,none
2023-01-15 22:05:00,DEV-046,Router,29.45,40.15,350.27,4.9,1.44,0.19,120,81,17.49,45.7,none
2023-01-15 22:10:00,DEV-035,Firewall,51.21,42.93,393.17,7.31,0.13,0.11,105,59,25.96,41.6,none
2023-01-15 22:15:00,DEV-013,Workstation,9.32,35.81,375.53,2.48,0.67,0.02,132,82,17.26,43.0,none
2023-01-15 22:20:00,DEV-022,Firewall,26.62,29.85,404.49,6.32,0.37,0.11,183,91,9.79,47.2,none
2023-01-15 22:25:00,DEV-011,Workstation,53.18,37.49,262.16,4.12,0.56,0.13,134,39,9.79,46.8,none
2023-01-15 22:30:00,DEV-024,Workstation,67.33,44.22,696.93,2.89,0.31,0.5,161,62,24.79,42.5,high_errors
2023-01-15 22:35:00,DEV-026,Server,67.8,66.0,154.49,6.18,0.28,0.13,109,108,28.25,37.9,none
2023-01-15 22:40:00,DEV-043,Router,34.75,46.43,182.37,4.98,0.74,0.1,168,52,19.79,50.8,bandwidth_saturation
2023-01-15 22:45:00,DEV-010,Firewall,58.64,46.56,485.13,7.74,4.7,0.16,146,80,11.16,38.8,packet_loss
2023-01-15 22:50:00,DEV-003,Firewall,52.15,65.16,515.86,4.67,0.81,0.12,78,99,9.3,44.9,none
2023-01-15 22:55:00,DEV-045,Workstation,30.86,36.8,507.04,6.79,0.51,0.17,196,110,19.55,42.6,none
2023-01-15 23:00:00,DEV-041,Router,36.97,57.99,659.8,1.0,0.59,0.0,149,69,13.3,49.2,none
2023-01-15 23:05:00,DEV-036,Firewall,27.77,44.37,360.14,5.15,0.79,0.06,169,81,20.38,43.2,none
2023-01-15 23:10:00,DEV-030,Workstation,49.08,52.54,479.98,5.41,0.72,0.13,140,103,26.91,55.6,none
2023-01-15 23:15:00,DEV-006,Workstation,13.94,52.91,672.81,7.01,0.42,0.03,196,70,17.64,55.3,none
2023-01-15 23:20:00,DEV-006,Router,18.39,54.32,386.93,3.45,0.55,0.13,178,101,14.35,39.3,none
2023-01-15 23:25:00,DEV-012,Router,32.35,48.66,469.15,1.0,0.0,0.09,175,61,25.86,37.5,none
2023-01-15 23:30:00,DEV-038,Router,41.32,47.65,570.31,2.98,0.04,0.14,104,64,31.13,45.8,none
2023-01-15 23:35:00,DEV-001,Switch,43.02,51.99,588.37,4.96,0.23,0.23,141,86,23.52,42.3,none
2023-01-15 23:40:00,DEV-030,Router,31.11,62.35,389.15,5.82,0.77,0.09,147,99,18.9,34.6,none
2023-01-15 23:45:00,DEV-016,Firewall,60.05,32.79,532.32,2.36,0.35,0.08,155,62,35.86,45.1,none
2023-01-15 23:50:00,DEV-042,Switch,50.71,44.39,649.59,1.0,0.29,0.07,134,90,24.7,44.6,none
2023-01-15 23:55:00,DEV-048,Switch,36.76,73.79,548.69,1.0,0.73,0.13,184,91,12.76,49.5,none
2023-01-16 00:00:00,DEV-025,Firewall,38.99,57.05,732.18,4.76,0.76,0.15,154,119,28.36,42.1,none
2023-01-16 00:05:00,DEV-009,Workstation,41.4,54.82,788.01,6.24,0.59,0.16,143,60,25.63,43.1,none
2023-01-16 00:10:00,DEV-015,Switch,78.24,47.54,606.48,3.74,0.88,0.1,146,77,9.67,43.7,none
2023-01-16 00:15:00,DEV-013,Switch,45.7,25.96,653.25,4.46,0.57,0.0,156,59,17.19,37.2,none
2023-01-16 00:20:00,DEV-017,Server,24.28,42.54,459.24,6.77,0.0,0.1,147,70,12.69,50.5,none
2023-01-16 00:25:00,DEV-032,Firewall,68.22,23.94,361.37,2.99,0.42,0.16,165,76,20.13,43.4,none
2023-01-16 00:30:00,DEV-023,Workstation,48.59,54.83,588.69,1.0,0.5,0.09,179,84,24.45,42.5,none
2023-01-16 00:35:00,DEV-041,Switch,51.6,59.31,76.79,2.41,0.73,0.09,180,84,25.54,41.3,bandwidth_saturation
2023-01-16 00:40:00,DEV-025,Switch,42.61,48.62,396.67,7.0,0.0,0.11,111,59,27.89,39.5,none
2023-01-16 00:45:00,DEV-014,Server,20.38,51.47,333.38,7.04,0.69,0.06,179,41,23.78,38.8,none
2023-01-16 00:50:00,DEV-044,Firewall,29.67,39.01,692.21,4.0,0.48,0.08,120,59,22.47,44.9,none
2023-01-16 00:55:00,DEV-045,Workstation,48.96,41.61,468.55,6.53,0.39,0.03,175,66,20.54,41.9,none
2023-01-16 01:00:00,DEV-048,Firewall,22.93,85.0,550.87,1.0,0.89,0.15,122,111,36.49,43.6,high_memory
2023-01-16 01:05:00,DEV-017,Switch,43.69,46.15,727.04,2.21,0.43,0.15,174,79,31.14,46.2,none
2023-01-16 01:10:00,DEV-003,Router,39.23,52.88,490.87,5.1,0.26,0.25,135,94,35.27,38.3,none
2023-01-16 01:15:00,DEV-041,Switch,46.69,44.79,769.21,3.18,0.27,0.1,135,70,36.23,45.6,none
2023-01-16 01:20:00,DEV-030,Workstation,25.76,39.84,560.73,5.67,0.33,0.02,148,78,14.83,51.4,none
2023-01-16 01:25:00,DEV-037,Server,46.15,46.14,445.89,8.47,0.15,0.08,136,85,25.29,38.3,none
2023-01-16 01:30:00,DEV-003,Firewall,27.26,49.89,400.23,4.2,0.55,0.05,158,92,20.31,52.1,none
2023-01-16 01:35:00,DEV-041,Firewall,48.41,44.03,451.79,8.51,0.3,0.09,137,87,38.04,46.2,none
2023-01-16 01:40:00,DEV-001,Switch,32.7,46.78,303.07,4.62,1.01,0.13,186,100,14.33,54.6,none
2023-01-16 01:45:00,DEV-022,Firewall,10.9,48.51,191.05,1.57,0.78,0.07,187,36,19.29,38.9,none
2023-01-16 01:50:00,DEV-007,Switch,32.61,63.1,768.77,6.03,0.02,0.04,154,63,25.26,53.4,none
2023-01-16 01:55:00,DEV-020,Switch,22.8,33.78,322.93,4.49,0.52,0.1,176,87,19.53,45.2,none
2023-01-16 02:00:00,DEV-012,Router,38.82,43.83,398.43,2.59,0.54,0.08,165,81,20.12,49.9,none
2023-01-16 02:05:00,DEV-040,Server,16.47,65.76,172.25,7.9,0.56,0.07,105,68,18.69,46.0,none
2023-01-16 02:10:00,DEV-045,Server,88.845,59.032999999999994,547.95,11.4,0.4,0.09,146,92,12.7,42.5,multiple_issues
2023-01-16 02:15:00,DEV-031,Switch,64.33500000000001,41.093,517.05,7.82,0.65,0.17,133,95,21.6,43.1,multiple_issues
2023-01-16 02:20:00,DEV-024,Workstation,56.474999999999994,78.13000000000001,474.23,15.24,0.46,0.03,145,50,17.46,43.2,multiple_issues
2023-01-16 02:25:00,DEV-044,Server,97.19999999999999,82.992,512.81,14.84,0.38,0.03,165,87,12.5,40.5,multiple_issues
2023-01-16 02:30:00,DEV-015,Workstation,77.475,31.628999999999998,583.73,8.74,0.67,0.15,123,57,31.73,44.7,multiple_issues
2023-01-16 02:35:00,DEV-028,Firewall,42.47,55.46,355.81,6.8,0.69,0.17,193,81,26.02,45.2,none
2023-01-16 02:40:00,DEV-026,Workstation,39.73,30.99,139.9,1.41,0.46,0.17,173,82,18.38,42.3,bandwidth_saturation
2023-01-16 02:45:00,DEV-011,Firewall,35.67,70.668,269.74,3.76,0.77,0.11,151,84,36.08,45.3,multiple_issues
2023-01-16 02:50:00,DEV-045,Workstation,62.94,89.99900000000001,490.46,16.9,0.0,0.04,129,91,34.19,42.0,multiple_issues
2023-01-16 02:55:00,DEV-037,Switch,52.23,71.38,734.71,4.19,0.76,0.12,130,88,16.21,45.6,none
2023-01-16 03:00:00,DEV-022,Router,25.335,30.394,457.02,11.28,0.16,0.13,151,93,27.57,51.7,multiple_issues
2023-01-16 03:05:00,DEV-020,Switch,46.61,41.0,528.33,9.66,0.8,0.1,145,68,10.5,53.5,none
2023-01-16 03:10:00,DEV-030,Server,44.74,29.31,481.2,7.54,0.37,0.06,160,93,16.43,42.0,none
2023-01-16 03:15:00,DEV-001,Switch,66.72,40.352,419.27,9.52,0.72,0.08,166,103,15.95,61.1,multiple_issues
2023-01-16 03:20:00,DEV-012,Firewall,88.28999999999999,62.153000000000006,472.73,7.78,1.0,0.11,106,45,20.9,45.7,multiple_issues
2023-01-16 03:25:00,DEV-012,Switch,35.730000000000004,34.281000000000006,205.54,6.96,0.39,0.13,146,101,24.84,47.6,multiple_issues
2023-01-16 03:30:00,DEV-028,Router,78.39,36.269999999999996,419.56,19.6,0.0,0.09,164,42,13.98,55.0,multiple_issues
2023-01-16 03:35:00,DEV-010,Workstation,40.13,37.65,531.57,3.85,1.01,0.05,134,50,17.64,44.1,none
2023-01-16 03:40:00,DEV-024,Router,83.265,42.05500000000001,572.54,10.34,0.0,0.06,127,113,24.37,45.7,multiple_issues
2023-01-16 03:45:00,DEV-023,Router,0.0,28.145,609.17,13.12,0.28,0.1,148,83,17.02,49.1,multiple_issues
2023-01-16 03:50:00,DEV-044,Server,81.255,42.939,320.84,6.82,0.51,0.12,173,99,22.9,46.1,multiple_issues
2023-01-16 03:55:00,DEV-031,Server,93.48,57.993,588.51,11.28,0.45,0.09,189,78,17.18,41.3,multiple_issues
2023-01-16 04:00:00,DEV-046,Switch,43.92,38.4,549.77,5.36,0.37,0.03,119,62,11.97,47.3,none
2023-01-16 04:05:00,DEV-007,Server,100.0,49.946000000000005,442.36,7.66,0.76,0.12,149,55,12.26,45.9,multiple_issues
2023-01-16 04:10:00,DEV-049,Switch,40.94,44.36,599.74,2.55,0.59,0.11,121,67,25.55,39.3,none
2023-01-16 04:15:00,DEV-021,Firewall,100.0,66.586,491.4,9.0,0.74,0.08,138,109,16.23,45.7,multiple_issues
2023-01-16 04:20:00,DEV-047,Server,39.285000000000004,61.958,587.09,16.74,0.22,0.03,141,67,19.88,47.6,multiple_issues
2023-01-16 04:25:00,DEV-035,Router,71.57,39.14,168.44,4.52,0.61,0.05,157,82,22.08,49.0,none
2023-01-16 04:30:00,DEV-043,Workstation,36.35,51.13,69.05,3.08,0.4,0.05,150,73,16.36,49.4,bandwidth_saturation
2023-01-16 04:35:00,DEV-012,Switch,38.85,31.55,409.5,6.51,0.56,0.16,175,72,31.48,52.6,none
2023-01-16 04:40:00,DEV-022,Workstation,10.82,44.94,417.52,4.48,0.26,0.05,177,56,20.75,38.3,none
2023-01-16 04:45:00,DEV-040,Workstation,56.64,44.92,611.79,5.39,0.42,0.1,195,62,0.0,41.1,none
2023-01-16 04:50:00,DEV-005,Switch,19.46,56.18,473.64,6.65,0.51,0.1,154,109,21.49,50.5,none
2023-01-16 04:55:00,DEV-013,Router,53.28,42.6,488.91,4.24,0.88,0.05,128,74,10.81,42.0,none
2023-01-16 05:00:00,DEV-028,Router,54.65,52.38,436.89,6.61,1.12,0.12,192,97,17.64,46.0,none
2023-01-16 05:05:00,DEV-042,Switch,45.5,35.62,108.61,3.33,0.0,0.06,98,97,10.54,47.7,none
2023-01-16 05:10:00,DEV-019,Firewall,49.11,52.98,219.75,7.25,0.63,0.14,204,95,10.54,48.3,none
2023-01-16 05:15:00,DEV-031,Router,15.06,43.81,424.52,5.02,0.05,0.03,136,75,16.59,52.3,none
2023-01-16 05:20:00,DEV-027,Switch,43.97,49.32,442.65,2.22,0.5,0.19,156,102,29.92,47.8,none
2023-01-16 05:25:00,DEV-044,Workstation,40.92,32.71,468.73,4.28,0.6,0.03,133,88,14.38,40.4,none
2023-01-16 05:30:00,DEV-030,Router,25.74,41.3,142.9,3.51,0.79,0.12,162,43,16.69,44.4,none
2023-01-16 05:35:00,DEV-047,Router,44.58,57.9,643.21,3.83,0.33,0.17,139,58,18.34,51.7,none
2023-01-16 05:40:00,DEV-026,Router,24.04,39.42,370.47,6.91,0.59,0.15,196,49,13.93,42.8,none
2023-01-16 05:45:00,DEV-009,Workstation,38.65,50.64,426.28,3.62,0.79,0.13,159,37,29.65,45.9,none
2023-01-16 05:50:00,DEV-044,Server,35.19,34.74,405.06,3.22,0.0,0.5,102,78,10.79,48.6,high_errors
2023-01-16 05:55:00,DEV-043,Server,12.66,58.91,625.49,2.87,0.47,0.06,167,115,29.45,41.6,none
2023-01-16 06:00:00,DEV-004,Firewall,39.34,62.84,578.64,7.02,0.7,0.1,147,55,13.87,40.5,none
2023-01-16 06:05:00,DEV-048,Router,32.36,45.77,483.81,5.43,0.7,0.08,172,102,23.32,42.3,none
2023-01-16 06:10:00,DEV-029,Workstation,51.83,50.37,592.82,8.07,0.71,0.18,145,71,29.19,40.1,none
2023-01-16 06:15:00,DEV-031,Firewall,65.96,60.2,513.14,7.4,0.7,0.04,125,85,21.28,51.5,none
2023-01-16 06:20:00,DEV-024,Router,42.16,29.35,418.2,6.49,0.0,0.03,138,98,18.27,47.3,none
2023-01-16 06:25:00,DEV-028,Workstation,37.71,42.89,401.93,6.68,0.12,0.09,184,64,7.55,34.4,none
2023-01-16 06:30:00,DEV-044,Router,47.63,53.38,448.37,2.46,0.46,0.16,111,101,6.44,39.3,none
2023-01-16 06:35:00,DEV-022,Workstation,39.28,55.95,720.75,6.98,0.97,0.11,131,103,30.91,49.7,none
2023-01-16 06:40:00,DEV-033,Workstation,46.83,61.29,551.3,4.96,0.72,0.12,176,77,27.27,49.3,none
2023-01-16 06:45:00,DEV-030,Server,40.84,35.58,686.09,20.0,0.21,0.11,74,110,20.12,52.7,high_latency
2023-01-16 06:50:00,DEV-003,Router,64.7,42.73,702.31,2.88,0.63,0.08,170,97,18.72,47.7,none
2023-01-16 06:55:00,DEV-030,Firewall,51.81,46.84,264.26,4.73,1.0,0.16,94,109,28.59,45.6,bandwidth_saturation
2023-01-16 07:00:00,DEV-044,Firewall,43.18,50.5,706.3,4.17,0.98,0.05,97,91,30.07,44.1,none
2023-01-16 07:05:00,DEV-022,Firewall,3.68,26.7,565.44,4.98,0.89,0.1,127,86,28.12,51.8,none
2023-01-16 07:10:00,DEV-002,Workstation,35.98,45.4,616.89,3.5,0.72,0.09,147,80,21.04,54.6,none
2023-01-16 07:15:00,DEV-019,Firewall,30.62,39.58,717.01,5.89,0.73,0.05,157,96,14.61,48.1,none
2023-01-16 07:20:00,DEV-029,Firewall,34.59,36.85,651.98,7.28,0.54,0.12,189,72,22.79,43.1,none
2023-01-16 07:25:00,DEV-003,Workstation,22.38,39.86,331.26,5.85,0.27,0.03,172,93,17.36,48.5,none
2023-01-16 07:30:00,DEV-047,Router,25.56,40.13,561.1,7.07,0.39,0.07,179,92,21.19,50.9,none
2023-01-16 07:35:00,DEV-026,Switch,66.86,48.99,411.52,5.99,0.25,0.16,128,76,13.3,45.9,none
2023-01-16 07:40:00,DEV-035,Router,40.92,53.51,517.95,5.09,0.33,0.09,108,107,19.25,53.2,none
2023-01-16 07:45:00,DEV-010,Server,35.85,21.77,432.44,4.99,0.52,0.13,155,73,12.68,43.0,none
2023-01-16 07:50:00,DEV-018,Firewall,46.73,54.9,398.92,7.01,0.67,0.06,157,87,11.48,38.2,none
2023-01-16 07:55:00,DEV-045,Workstation,44.77,39.15,726.82,8.44,0.64,0.15,119,53,18.87,38.6,none
2023-01-16 08:00:00,DEV-047,Workstation,42.28,35.2,528.57,4.65,0.69,0.12,137,52,21.3,36.3,none
2023-01-16 08:05:00,DEV-003,Router,56.36,50.95,626.42,3.06,0.61,0.07,154,60,19.33,38.1,none
2023-01-16 08:10:00,DEV-003,Switch,35.27,24.87,762.07,5.32,0.5,0.13,111,64,24.25,45.8,none
2023-01-16 08:15:00,DEV-047,Router,26.88,52.38,545.41,6.01,0.62,0.07,147,42,15.91,43.8,none
2023-01-16 08:20:00,DEV-047,Router,47.07,50.75,387.19,3.45,0.89,0.09,153,95,19.36,44.2,none
2023-01-16 08:25:00,DEV-041,Firewall,32.95,38.5,521.44,1.36,0.39,0.13,162,108,26.7,47.0,none
2023-01-16 08:30:00,DEV-002,Switch,38.11,39.13,575.49,5.65,0.39,0.06,148,103,20.88,45.1,none
2023-01-16 08:35:00,DEV-017,Router,44.03,50.38,537.34,4.92,0.35,0.15,137,111,21.23,45.3,none
2023-01-16 08:40:00,DEV-028,Router,49.08,36.77,586.08,5.23,0.62,0.07,129,43,16.34,42.5,none
